issue_date,song_name,artist_name_basket,similarity
20130213,Tell Me Tell Me,레인보우,0.45097703011366413
20120105,미치겠어,틴탑,0.45097703011366413
20180124,셀럽파이브 (셀럽이 되고 싶어),셀럽파이브,0.4503519750244808
20120403,Beautiful Day,어반자카파,0.44874311634717723
20160328,LIAR LIAR,오마이걸,0.44816396437814626
20100401,Magic,시크릿,0.44816396437814626
20090730,미스터,카라,0.4476197841354621
19970300,그녀와의 이별,김현정,0.4475768393087272
20120522,2HOT,지나,0.44542994772955463
20170909,She (Hidden Track No.V 1월 선정곡),잔나비,0.44435791260672775
20150330,다른 남자 말고 너,미쓰에이,0.44418517476787556
20140807,예뻐졌다 (Feat. 지코 Of Block B),박보람,0.4441731637576447
20050701,사랑스러워,김종국,0.44405303578688543
20140103,Something,걸스데이,0.4435672893853926
